alpha,alpha3,batch_size,critic1_error,critic2_error,distribution_loss,end_cost,entropy,eplenmean,eplrewmean,eprewmean,labda,lr_a,lr_c,lr_l,lyapunov_error,policy_loss,target_entropy,tau,total_timesteps,violation_times
0.56024474,,,640.5195,635.79785,-56.704353,1.8167500415820246,-1.0521502,1437.6,3219.4761599515323,23346.020461191103,0.05370937,7.368583333333334e-05,0.0002210575,0.0002210575,123.508156,-1125.9565,,,159744,0.0
0.5658767,,,695.6876,690.79297,-56.745354,1.8523676237011522,-1.0401251,1437.6,3127.8941270536243,23037.51396544082,0.050894786,7.33445e-05,0.0002200335,0.0002200335,123.79153,-1128.7872,,,161792,0.0
0.5710085,,,715.8039,712.9306,-56.658623,2.148521222529649,-1.0149773,1641.5,3595.742769783055,26512.855819859087,0.04814399,7.300316666666667e-05,0.00021900949999999997,0.00021900949999999997,120.00685,-1130.4229,,,163840,0.0
0.575947,,,743.0004,740.1913,-56.563007,2.1758633440320896,-1.007703,1641.5,3623.491381270224,26537.767327700545,0.045379024,7.266183333333334e-05,0.0002179855,0.0002179855,115.3499,-1134.9772,,,165888,0.0
0.5809039,,,880.80664,878.46173,-56.678673,2.447319816222715,-1.0068622,1844.7,4091.212991317886,29966.071040936095,0.04259917,7.23205e-05,0.00021696149999999998,0.00021696149999999998,113.101845,-1138.9451,,,167936,0.0
0.5855224,,,998.9752,996.9193,-56.725197,2.6843338496934277,-1.0043868,2048.0,4625.50255254247,33666.819844977654,0.039610855,7.197916666666667e-05,0.00021593749999999996,0.00021593749999999996,113.764755,-1144.142,,,169984,0.0
0.589026,,,919.39777,916.46857,-56.717823,2.7143135307884343,-0.9929148,2048.0,4573.263563072414,33472.81372364632,0.03664198,7.163783333333333e-05,0.0002149135,0.0002149135,107.84277,-1149.4099,,,172032,0.0
0.5903377,,,912.94794,909.72266,-56.622734,2.7545836304751736,-0.99265414,2048.0,4572.4547756435295,33416.97781352178,0.03401838,7.129650000000001e-05,0.0002138895,0.0002138895,98.3477,-1155.0182,,,174080,0.0
0.59052503,,,1039.8923,1036.7855,-56.680378,2.7357043596297026,-0.99009526,2048.0,4644.243070979986,33946.07978160256,0.031677656,7.095516666666667e-05,0.0002128655,0.0002128655,93.940445,-1160.4221,,,176128,0.0
0.5890533,,,1066.7852,1063.0076,-56.71281,2.731911914747618,-0.98153245,2048.0,4624.355552893644,34272.502455457514,0.02959902,7.061383333333334e-05,0.00021184149999999997,0.00021184149999999997,89.04371,-1168.0591,,,178176,0.0
0.5873913,,,1124.1713,1120.4547,-56.70037,2.7037370166265284,-0.98293364,2048.0,4612.209248941703,34123.53683642017,0.027753657,7.02725e-05,0.0002108175,0.0002108175,86.13707,-1174.4633,,,180224,0.0
0.58715594,,,1251.9193,1248.1233,-56.6587,2.693348421612911,-0.9897687,2048.0,4678.3582887922985,34336.59609036816,0.026074171,6.993116666666667e-05,0.00020979349999999998,0.00020979349999999998,75.67838,-1180.723,,,182272,0.0
0.58761036,,,1246.9017,1243.5164,-56.59437,2.6775856474598125,-0.9949069,2048.0,4637.796020479921,34095.308923009456,0.024577338,6.958983333333333e-05,0.00020876949999999996,0.00020876949999999996,69.15137,-1186.0288,,,184320,0.0
0.5866972,,,1197.4006,1194.3801,-56.568226,2.6706031558889443,-0.98796433,2048.0,4642.302376511323,34391.37272996766,0.023242626,6.92485e-05,0.0002077455,0.0002077455,68.806465,-1192.8795,,,186368,0.0
0.58244234,,,1069.4138,1066.8724,-56.513447,2.6776260614799985,-0.9859768,2048.0,4621.200432310307,34489.36670803158,0.022132585,6.890716666666668e-05,0.0002067215,0.0002067215,66.6638,-1198.862,,,188416,0.0
0.5728064,,,987.9777,986.0189,-56.425026,2.4234891314823415,-0.9930466,1843.9,4145.91480878115,31011.549636968186,0.020449985,6.856466666666667e-05,0.000205694,0.000205694,57.398785,-1213.4337,,,190464,0.0
0.56896377,,,992.7545,990.1554,-56.398277,2.396199927575114,-0.99157494,1843.9,4085.527736472281,30883.410705509606,0.0197733,6.822333333333333e-05,0.00020466999999999998,0.00020466999999999998,57.325428,-1219.2023,,,192512,0.0
0.56076413,,,789.654,788.2943,-56.335625,2.1200044291338926,-0.9937391,1639.7,3582.341664941676,27139.185015721607,0.018494848,6.788100000000001e-05,0.000203643,0.000203643,52.42794,-1227.0615,,,194560,0.0
0.5573328,,,682.4697,680.75354,-56.32014,2.113676992415474,-0.98939383,1639.7,3340.070739291778,27093.868460080994,0.017961375,6.753966666666667e-05,0.00020261899999999997,0.00020261899999999997,51.210846,-1232.5641,,,196608,0.0
0.5462861,,,480.06625,478.13446,-56.690002,1.8151450533606606,-0.986335,1435.9,2905.9267181600953,23814.14415446762,0.016904065,6.719666666666667e-05,0.00020158999999999997,0.00020158999999999997,51.786705,-1242.872,,,198656,0.0
0.5399258,,,669.25214,667.156,-56.72707,1.7959134786847428,-0.9883401,1435.9,2878.8496483469075,23441.602475791402,0.016456066,6.685533333333333e-05,0.00020056599999999998,0.00020056599999999998,72.920654,-1245.75,,,200704,0.0
0.53559375,,,710.073,707.0106,-56.702843,1.7981929086242432,-0.9942064,1435.9,2895.5484053696114,23380.028774455357,0.016006935,6.651400000000001e-05,0.000199542,0.000199542,75.50261,-1248.8339,,,202752,0.0
0.5320681,,,696.3183,693.5641,-56.720867,1.794597271665621,-0.99037087,1435.9,2480.4136231042917,22621.751429501885,0.01566594,6.617266666666667e-05,0.00019851799999999999,0.00019851799999999999,75.970474,-1252.7125,,,204800,0.0
0.5276566,,,816.37506,812.7926,-56.831043,1.794597271665621,-0.99171907,1640.0,2480.586009037307,25511.172640010354,0.0154757975,6.583133333333333e-05,0.00019749399999999996,0.00019749399999999996,79.71396,-1251.7229,,,206848,0.0
0.5242095,,,974.618,971.89667,-56.909615,1.795146050888956,-0.995993,1640.0,2613.011738133514,25782.036502142313,0.015229449,6.549000000000001e-05,0.00019647,0.00019647,98.16496,-1253.5973,,,208896,0.0
0.5206902,,,964.81995,961.9059,-56.88559,1.7836298595655986,-0.9900276,1640.0,2619.139137819685,25661.629669003516,0.015042503,6.514866666666668e-05,0.00019544599999999997,0.00019544599999999997,97.31538,-1256.8196,,,210944,0.0
0.5158513,,,1063.958,1060.0154,-56.944305,2.0406739330357575,-0.98714113,1844.2,2991.6475003767764,28995.608185082685,0.014876994,6.480733333333333e-05,0.00019442199999999998,0.00019442199999999998,99.73621,-1259.9601,,,212992,0.0
0.51006544,,,1030.965,1027.2963,-56.98905,2.0570601314492487,-0.9883434,1844.2,3199.7958464795443,29167.205820467185,0.014787225,6.4466e-05,0.00019339799999999998,0.00019339799999999998,99.37129,-1261.486,,,215040,0.0
